42079,325217
42081,114125
42083,40399
42085,110550
42087,46137
42089,168314
42091,856998
42093,18131
42095,312784
42097,91545
42099,45825
42101,1600684
42103,58574
42105,16383
42107,142963
42109,39733
42111,74019
42113,5828
42115,38346
42117,41025
42119,42646
42121,50365
42123,38511
42125,209434
42127,51151
42129,354346
42131,26032
42133,456720
44000,1096444
44001,50784
44003,170406
44005,85515
44007,659963
44009,129776
45000,5132151
45001,24266
45003,169168
45005,7934
45007,204195
45009,13260
45011,20586
45013,187815
45015,231533
45017,14114
45019,409899
45021,56220
45023,32284
45025,43256
45027,30841
45029,38537
45031,62848
45033,28277
45035,162043
45037,25671
45039,20887
45041,136817
45043,63509
45045,527249
45047,69390
45049,18515
45051,353765
45053,29150
45055,65590
45057,96588
45059,67634
45061,16539
45063,295047
45065,9518
45067,29086
45069,26490
45071,37731
45073,78784
45075,83954
45077,131684
45079,415671
45081,18828
45083,329379
45085,105476
45087,27181
45089,30914
45091,284028
46000,887852
46003,2735
46005,19165
46007,3388
46009,6970
46011,34343
46013,38225
46015,5241
46017,1939
46019,10293
46021,1378
46023,9368
46025,3853
46027,15000
46029,28351
46031,3895
46033,8335
46035,19956
46037,5444
46039,4295
46041,5225
46043,2834
46045,3988
46047,6970
46049,2132
46051,7538
46053,4003
46055,1866
46057,6166
46059,3140
46061,3463
46063,1308
46065,17740
46067,7426
46069,1250
46071,2799
46073,1648
46075,926
46077,5199
46079,11017
46081,25844
46083,65648
46085,3704
46087,5670
46089,2402
46091,4308
46093,29899
46095,1920
46097,2304
46099,197695
46101,6335
46102,13648
46103,109566
46105,2842
46107,2473
46109,10250
46111,2326
46115,6340
46117,2971
46119,1451
46121,9323
46123,5611
46125,8675
46127,16860
46129,5294
46135,23286
46137,2395
47000,6926091
47001,77320
47003,50385
47005,15855
47007,14956
47009,135657
47011,108828
47013,39301
47015,14565
47017,28434
47019,56371
47021,41131
47023,17375
47025,32072
47027,7588
47029,36045
47031,58139
47033,13908
47035,61379
47037,716059
47039,11433
47041,20189
47043,54440
47045,36716
47047,41870
47049,18533
47051,42845
47053,50444
47055,30340
47057,23569
47059,70344
47061,13543
47063,64542
47065,367251
47067,6627
47069,25440
47071,26804
47073,56721
47075,17826
47077,27824
47079,32149
47081,24972
47083,8308
47085,18998
47087,11633
47089,54916
47091,17990
47093,480516
47095,6995
47097,25123
47099,44181
47101,12606
47103,35331
47105,55129
47107,53343
47109,25857
47111,25267
47113,98832
47115,28870
47117,34475
47119,101826
47121,12808
47123,46394
47125,221281
47127,6470
47129,21042
47131,30775
47133,22590
47135,8381
47137,5000
47139,17566
47141,80071
47143,32938
47145,53517
47147,72953
47149,343298
47151,21876
47153,15848
47155,98562
47157,929763
47159,19971
47161,13706
47163,158246
47165,197416
47167,61042
47169,11635
47171,17886
47173,19845
47175,6174
47177,41052
47179,133219
47181,16222
47183,32903
47185,27444
47187,249552
47189,148659
48000,29234361
48001,57930
48003,18612
48005,86388
48007,23932
48009,8556
48011,1852
48013,49128
48015,30132
48017,6866
48019,20998
48021,98057
48023,3463
48025,31038
48027,372258
48029,2015501
48031,11449
48033,642
48035,18252
48037,92923
48039,373493
48041,234505
48043,9560
48045,1419
48047,7048
48049,38043
48051,17682
48053,49483
48055,45945
48057,20064
48059,13747
48061,421480
48063,12428
48065,5792
48067,28442
48069,7334
48071,47019
48073,50493
48075,6661
48077,10257
48079,2561
48081,3300
48083,7688
48085,1075736
48087,2640
48089,20563
48091,163659
48093,13630
48095,3318
48097,41748
48099,83130
48101,1365
48103,4675
48105,3093
48107,5098
48109,2186
48111,7127
48113,2610112
48115,12474
48117,18526
48119,5228
48121,914398
48123,19833
48125,1758
48127,8579
48129,3279
48131,9810
48133,17766
48135,165490
48137,1420
48139,194317
48141,866606
48143,42719
48145,16960
48147,35801
48149,24471
48151,3678
48153,5370
48155,1088
48157,829109
48159,10369
48161,19440
48163,18412
48165,21699
48167,351590
48169,5817
48171,26748
48173,1115
48175,7020
48177,19681
48179,21199
48181,136099
48183,124251
48185,29440
48187,173697
48189,32465
48191,2795
48193,8248
48195,5252
48197,3558
48199,56350
48201,4734792
48203,68801
48205,5349
48207,5433
48209,243968
48211,3365
48213,82403
48215,872856
48217,35964
48219,21504
48221,62057
48223,36827
48225,22062
48227,34816
48229,3196
48231,100254
48233,20569
48235,1510
48237,8487
48239,14997
48241,32919
48243,1984
48245,256133
48247,4846
48249,38879
48251,180964
48253,19682
48255,14760
48257,147140
48259,44539
48261,348
48263,763
48265,52693
48267,4293
48269,267
48271,3126
48273,30986
48275,3347
48277,50131
48279,13011
48281,21705
48283,6663
48285,20354
48287,17506
48289,15732
48291,92479
48293,22144
48295,3031
48297,11349
48299,21290
48301,65
48303,311578
48305,5609
48307,7588
48309,261193
48311,597
48313,13461
48315,9752
48317,5252
48319,3968
48321,36287
48323,57875
48325,50952
48327,1960
48329,170362
48331,24774
48333,4446
48335,9009
48337,19999
48339,625291
48341,21264
48343,11976
48345,1061
48347,64616
48349,52838
48351,12158
48353,14721
48355,353398
48357,9955
48359,1763
48361,84754
48363,28452
48365,22499
48367,149552
48369,9854
48371,15187
48373,50503
48375,118275
48377,6108
48379,12175
48381,141347
48383,3380
48385,2751
48387,11561
48389,14768
48391,6748
48393,822
48395,16766
48397,109158
48399,9919
48401,52252
48403,9892
48405,7921
48407,27533
48409,68841
48411,5727
48413,2439
48415,16942
48417,3110
48419,23924
48421,2789
48423,234199
48425,9205
48427,65867
48429,9093
48431,1382
48433,1243
48435,3356
48437,6946
48439,2115840
48441,143454
48443,750
48445,11793
48447,1451
48449,31291
48451,120195
48453,1296613
48455,13634
48457,19810
48459,41046
48461,3299
48463,24571
48465,47605
48467,59758
48469,91311
48471,76553
48473,57285
48475,11674
48477,35804
48479,267363
48481,41564
48483,4977
48485,129620
48487,12842
48489,20148
48491,615552
48493,50052
48495,7754
48497,68947
48499,45037
48501,7675
48503,17849
48505,13875
48507,9661
49000,3283982
49001,7083
49003,57946
49005,133631
49007,20487
49009,952
49011,363771
49013,19620
49015,9847
49017,5103
49019,9674
49021,57713
49023,11819
49025,7693
49027,13060
49029,12382
49031,1440
49033,2505
49035,1186983
49037,14521
49039,28526
49041,21554
49043,42489
49045,73355
49047,35672
49049,663595
49051,35055
49053,182015
49055,2503
49057,262988
50000,642936
50001,37355
50003,37301
50005,30182
50007,168395
50009,5920
50011,50046
50013,7276
50015,25924
50017,29295
50019,27403
50021,60484
50023,59757
50025,45860
50027,57738
51000,8637193
51001,33392
51003,112510
51005,15180
51007,13267
51009,31312
51011,16154
51013,238814
51015,77574
51017,4185
51019,79559
51021,6256
51023,33643
51025,15822
51027,20245
51029,16828
51031,55639
51033,30921
51035,29148
51036,6746
51037,11542
51041,365311
51043,14814
51045,4875
51047,52768
51049,9666
51051,14074
51053,27891
51057,10598
51059,1148627
51061,73006
51063,15470
51065,27294
51067,54482
51069,91870
51071,16786
51073,38722
51075,24855
51077,15281
51079,20607
51081,11386
51083,33926
51085,110202
51087,334905
51089,50851
51091,2240
51093,38707
51095,78487
51097,6588
51099,26826
51101,17918
51103,10903
51105,22108
51107,422705
51109,37796
51111,11947
51113,13861
51115,8518
51117,30283
51119,10614
51121,99574
51125,14740
51127,23123
51131,12213
51133,11841
51135,15647
51137,36397
51139,23691
51141,17591
51143,60367
51145,30450
51147,21906
51149,43073
51153,482834
51155,33807
51157,7320
51159,8919
51161,96923
51163,22650
51165,83774
51167,25757
51169,21589
51171,44265
51173,29787
51175,17953
51177,140604
51179,157765
51181,6551
51183,10787
51185,40407
51187,40792
51191,53895
51193,18511
51195,36064
51197,28324
51199,70232
51510,159139
51520,17299
51530,6622
51540,46469
51550,249781
51570,18189
51580,5745
51590,42579
51595,5707
51600,24177
51610,14681
51620,8146
51630,27991
51640,6715
51650,137280
51660,51706
51670,23009
51678,7324
51680,78979
51683,42692
51685,17162
51690,13474
51700,186047
51710,237789
51720,3681
51730,33396
51735,12473
51740,97955
51750,16119
51760,226936
51770,99891
51775,25403
51790,25812
51800,94750
51810,459684
51820,22279
51830,15471
51840,28013
53000,7724566
53001,20607
53003,22324
53005,207419
53007,79238
53009,77367
53011,505338
53013,3949
53015,111014
53017,43029
53019,7198
53021,97150
53023,2294
53025,99441
53027,75855
53029,86998
53031,33061
53033,2274282
53035,275823
53037,44599
53039,22814
53041,82553
53043,10928
53045,66034
53047,42139
53049,23495
53051,13502
53053,923589
53055,17826
53057,129902
53059,12041
53061,829933
53063,541175
53065,46591
53067,295998
53069,4448
53071,62623
53073,227449
53075,47807
53077,256733
54000,1791562
54001,15467
54003,122699
54005,21744
54007,12398
54009,22476
54011,94240
54013,6199
54015,8005
54017,7786
54019,40428
54021,7396
54023,10990
54025,32892
54027,23101
54029,29038
54031,14239
54033,65838
54035,27723
54037,57785
54039,180233
54041,17020
54043,20363
54045,32514
54047,18935
54049,56240
54051,30494
54053,25403
54055,59519
54057,26889
54059,23488
54061,105912
54063,12384
54065,17087
54067,24558
54069,42341
54071,6132
54073,7650
54075,7860
54077,34188
54079,57444
54081,74394
54083,27892
54085,8423
54087,13987
54089,11939
54091,16691
54093,6747
54095,8291
54097,23814
54099,38873
54101,8356
54103,14405
54105,5188
54107,84142
54109,21322
55000,5896700
55001,20677
55003,16022
55005,46737
55007,16237
55009,268951
55011,13309
55013,16577
55015,52485
55017,66341
55019,34672
55021,58533
55023,16085
55025,562615
55027,89353
55029,30117
55031,44351
55033,45440
55035,105897
55037,4565
55039,104169
55041,9169
55043,51985
55045,37035
55047,19017
55049,23719
55051,6139
55053,21096
55055,86208
55057,26775
55059,169195
55061,20563
55063,120921
55065,16618
55067,19463
55069,28426
55071,81387
55073,138078
55075,41889
55077,15590
55078,4257
55079,938550
55081,46300
55083,39077
55085,37869
55087,190966
55089,91629
55091,7341
55093,42229
55095,45039
55097,70405
55099,14025
55101,197568
55103,17283
55105,163758
55107,14175
55109,93872
55111,65784
55113,18118
55115,40855
55117,118053
55119,19932
55121,30818
55123,30696
55125,23097
55127,105323
55129,16616
55131,136801
55133,407496
55135,51798
55137,24550
55139,171815
55141,74199
56000,577664
56001,37112
56003,11484
56005,47147
56007,14509
56009,13746
56011,7178
56013,39202
56015,12515
56017,4621
56019,8467
56021,100730
56023,19658
56025,80299
56027,2454
56029,29669
56031,8631
56033,31000
56035,8736
56037,42197
56039,23379
56041,20457
56043,7657
56045,6816
72000,3281557
72001,18010
72003,38108
72005,55046
72007,24189
72009,24633
72011,25570
72013,87637
72015,15817
72017,22669
72019,28981
72021,184954
72023,47121
72025,127072
72027,32818
72029,42326
72031,154557
72033,23113
72035,41587
72037,11284
72039,16972
72041,39957
72043,34603
72045,18867
72047,34551
72049,1790
72051,35902
72053,32087
72054,11682
72055,13686
72057,36474
72059,17739
72061,89758
72063,40589
72065,38447
72067,15618
72069,50824
72071,42939
72073,14771
72075,46499
72077,37030
72079,23279
72081,28090
72083,8856
72085,35179
72087,23608
72089,17766
72091,39451
72093,4752
72095,10581
72097,72843
72099,37455
72101,28704
72103,23384
72105,29246
72107,21431
72109,15937
72111,20349
72113,137149
72115,23619
72117,15206
72119,47005
72121,22701
72123,25722
72125,31824
72127,341667
72129,37671
72131,39312
72133,20269
72135,66842
72137,75092
72139,67687
72141,28225
72143,35367
72145,54357
72147,8236
72149,22041
72151,30329
72153,34048
